-250 -2.82843 0
-250 -2.80298 2.94342e-47
-250 -2.77753 5.75803e-45
-250 -2.75208 1.03683e-42
-250 -2.72663 1.71664e-40
-250 -2.70118 2.61024e-38
-250 -2.67573 3.6404e-36
-250 -2.65028 4.65015e-34
-250 -2.62483 5.43189e-32
-250 -2.59938 5.79224e-30
-250 -2.57393 5.62749e-28
-250 -2.54848 4.97071e-26
-250 -2.52303 3.98203e-24
-250 -2.49758 2.88528e-22
-250 -2.47213 1.88504e-20
-250 -2.44668 1.10655e-18
-250 -2.42123 5.81263e-17
-250 -2.39578 2.71945e-15
-250 -2.37033 1.12697e-13
-250 -2.34488 4.11002e-12
-250 -2.31943 1.30894e-10
-250 -2.29398 3.60647e-09
-250 -2.26853 8.49862e-08
-250 -2.24308 1.68851e-06
-250 -2.21763 2.77732e-05
-250 -2.19218 0.00036928
-250 -2.16673 0.00384332
-250 -2.14128 0.0299245
-250 -2.11583 0.162992
-250 -2.09039 0.557882
-250 -2.06494 0.990566
-250 -2.03949 0.602751
-250 -2.01404 0.0317796
-250 -1.98859 1.34791e-86
-250 -1.96314 2.05834e-84
-250 -1.93769 2.94608e-82
-250 -1.91224 3.95223e-80
-250 -1.88679 4.96948e-78
-250 -1.86134 5.85668e-76
-250 -1.83589 6.46938e-74
-250 -1.81044 6.69801e-72
-250 -1.78499 6.4998e-70
-250 -1.75954 5.91187e-68
-250 -1.73409 5.0399e-66
-250 -1.70864 4.02707e-64
-250 -1.68319 3.01598e-62
-250 -1.65774 2.11709e-60
-250 -1.63229 1.3929e-58
-250 -1.60684 8.5896e-57
-250 -1.58139 4.96475e-55
-250 -1.55594 2.68963e-53
-250 -1.53049 1.36571e-51
-250 -1.50504 6.49975e-50
-250 -1.47959 2.89938e-48
-250 -1.45414 1.21223e-46
-250 -1.42869 4.75048e-45
-250 -1.40324 1.74486e-43
-250 -1.37779 6.00695e-42
-250 -1.35234 1.93829e-40
-250 -1.32689 5.86213e-39
-250 -1.30144 1.66174e-37
-250 -1.27599 4.41512e-36
-250 -1.25054 1.09949e-34
-250 -1.22509 2.56634e-33
-250 -1.19964 5.61445e-32
-250 -1.1742 1.15125e-30
-250 -1.14875 2.21262e-29
-250 -1.1233 3.98577e-28
-250 -1.09785 6.72962e-27
-250 -1.0724 1.06497e-25
-250 -1.04695 1.57965e-24
-250 -1.0215 2.19609e-23
-250 -0.996047 2.86163e-22
-250 -0.970597 3.495e-21
-250 -0.945148 4.00086e-20
-250 -0.919698 4.29269e-19
-250 -0.894248 4.31695e-18
-250 -0.868798 4.06908e-17
-250 -0.843349 3.5949e-16
-250 -0.817899 2.97679e-15
-250 -0.792449 2.31036e-14
-250 -0.766999 1.68068e-13
-250 -0.74155 1.14593e-12
-250 -0.7161 7.32329e-12
-250 -0.69065 4.38656e-11
-250 -0.665201 2.46271e-10
-250 -0.639751 1.2959e-09
-250 -0.614301 6.39152e-09
-250 -0.588851 2.95466e-08
-250 -0.563402 1.28021e-07
-250 -0.537952 5.19907e-07
-250 -0.512502 1.97898e-06
-250 -0.487053 7.06041e-06
-250 -0.461603 2.36096e-05
-250 -0.436153 7.39979e-05
-250 -0.410703 0.00021738
-250 -0.385254 0.00059854
-250 -0.359804 0.00154468
-250 -0.334354 0.00373639
-250 -0.308904 0.00847108
-250 -0.283455 0.018001
-250 -0.258005 0.035853
-250 -0.232555 0.0669307
-250 -0.207106 0.117111
-250 -0.181656 0.192061
-250 -0.156206 0.295225
-250 -0.130756 0.425342
-250 -0.105307 0.574374
-250 -0.0798569 0.72698
-250 -0.0544072 0.862425
-250 -0.0289575 0.95894
-250 -0.00350775 0.999385
-250 0.021942 0.976215
-250 0.0473917 0.893777
-250 0.0728414 0.766981
-250 0.0982912 0.616894
-250 0.123741 0.465059
-250 0.149191 0.328607
-250 0.17464 0.217629
-250 0.20009 0.135092
-250 0.22554 0.078598
-250 0.250989 0.0428613
-250 0.276439 0.0219074
-250 0.301889 0.0104951
-250 0.327339 0.00471253
-250 0.352788 0.00198332
-250 0.378238 0.000782354
-250 0.403688 0.000289257
-250 0.429138 0.000100239
-250 0.454587 3.25582e-05
-250 0.480037 9.91188e-06
-250 0.505487 2.82828e-06
-250 0.530936 7.56415e-07
-250 0.556386 1.89613e-07
-250 0.581836 4.45501e-08
-250 0.607286 9.8107e-09
-250 0.632735 2.02499e-09
-250 0.658185 3.91757e-10
-250 0.683635 7.10365e-11
-250 0.709085 1.20731e-11
-250 0.734534 1.9232e-12
-250 0.759984 2.87147e-13
-250 0.785434 4.01841e-14
-250 0.810883 5.27079e-15
-250 0.836333 6.4799e-16
-250 0.861783 7.46675e-17
-250 0.887233 8.0643e-18
-250 0.912682 8.16344e-19
-250 0.938132 7.74552e-20
-250 0.963582 6.8881e-21
-250 0.989031 5.74142e-22
-250 1.01448 4.4855e-23
-250 1.03993 3.28453e-24
-250 1.06538 2.25428e-25
-250 1.09083 1.45015e-26
-250 1.11628 8.74356e-28
-250 1.14173 4.94124e-29
-250 1.16718 2.61731e-30
-250 1.19263 1.29941e-31
-250 1.21808 6.04653e-33
-250 1.24353 2.63717e-34
-250 1.26898 1.07806e-35
-250 1.29443 4.13064e-37
-250 1.31988 1.48342e-38
-250 1.34533 4.99322e-40
-250 1.37078 1.57532e-41
-250 1.39623 4.65832e-43
-250 1.42168 1.2911e-44
-250 1.44713 3.354e-46
-250 1.47258 8.16652e-48
-250 1.49803 1.86373e-49
-250 1.52348 3.98656e-51
-250 1.54893 7.99256e-53
-250 1.57438 1.50191e-54
-250 1.59982 2.6453e-56
-250 1.62527 4.36693e-58
-250 1.65072 6.75691e-60
-250 1.67617 9.79923e-62
-250 1.70162 1.33201e-63
-250 1.72707 1.69704e-65
-250 1.75252 2.02652e-67
-250 1.77797 2.26819e-69
-250 1.80342 2.37947e-71
-250 1.82887 2.33965e-73
-250 1.85432 2.15622e-75
-250 1.87977 1.86254e-77
-250 1.90522 1.50797e-79
-250 1.93067 1.14432e-81
-250 1.95612 8.13908e-84
-250 1.98157 5.42593e-86
-250 2.00702 3.39035e-88
-250 2.03247 1.98557e-90
-250 2.05792 1.08993e-92
-250 2.08337 5.60765e-95
-250 2.10882 2.70418e-97
-250 2.13427 1.22226e-99
-250 2.15972 5.17797e-102
-250 2.18517 2.05603e-104
-250 2.21062 7.65188e-107
-250 2.23607 2.66919e-109

-246.231 -2.82843 0
-246.231 -2.80298 2.94342e-47
-246.231 -2.77753 5.75803e-45
-246.231 -2.75208 1.03683e-42
-246.231 -2.72663 1.71664e-40
-246.231 -2.70118 2.61024e-38
-246.231 -2.67573 3.6404e-36
-246.231 -2.65028 4.65015e-34
-246.231 -2.62483 5.43189e-32
-246.231 -2.59938 5.79224e-30
-246.231 -2.57393 5.62749e-28
-246.231 -2.54848 4.97071e-26
-246.231 -2.52303 3.98203e-24
-246.231 -2.49758 2.88528e-22
-246.231 -2.47213 1.88504e-20
-246.231 -2.44668 1.10655e-18
-246.231 -2.42123 5.81263e-17
-246.231 -2.39578 2.71945e-15
-246.231 -2.37033 1.12697e-13
-246.231 -2.34488 4.11002e-12
-246.231 -2.31943 1.30894e-10
-246.231 -2.29398 3.60647e-09
-246.231 -2.26853 8.49862e-08
-246.231 -2.24308 1.68851e-06
-246.231 -2.21763 2.77732e-05
-246.231 -2.19218 0.00036928
-246.231 -2.16673 0.00384332
-246.231 -2.14128 0.0299245
-246.231 -2.11583 0.162992
-246.231 -2.09039 0.557882
-246.231 -2.06494 0.990566
-246.231 -2.03949 0.602751
-246.231 -2.01404 0.0317796
-246.231 -1.98859 1.34791e-86
-246.231 -1.96314 2.05834e-84
-246.231 -1.93769 2.94608e-82
-246.231 -1.91224 3.95223e-80
-246.231 -1.88679 4.96948e-78
-246.231 -1.86134 5.85668e-76
-246.231 -1.83589 6.46938e-74
-246.231 -1.81044 6.69801e-72
-246.231 -1.78499 6.4998e-70
-246.231 -1.75954 5.91187e-68
-246.231 -1.73409 5.0399e-66
-246.231 -1.70864 4.02707e-64
-246.231 -1.68319 3.01598e-62
-246.231 -1.65774 2.11709e-60
-246.231 -1.63229 1.3929e-58
-246.231 -1.60684 8.5896e-57
-246.231 -1.58139 4.96475e-55
-246.231 -1.55594 2.68963e-53
-246.231 -1.53049 1.36571e-51
-246.231 -1.50504 6.49975e-50
-246.231 -1.47959 2.89938e-48
-246.231 -1.45414 1.21223e-46
-246.231 -1.42869 4.75048e-45
-246.231 -1.40324 1.74486e-43
-246.231 -1.37779 6.00695e-42
-246.231 -1.35234 1.93829e-40
-246.231 -1.32689 5.86213e-39
-246.231 -1.30144 1.66174e-37
-246.231 -1.27599 4.41512e-36
-246.231 -1.25054 1.09949e-34
-246.231 -1.22509 2.56634e-33
-246.231 -1.19964 5.61445e-32
-246.231 -1.1742 1.15125e-30
-246.231 -1.14875 2.21262e-29
-246.231 -1.1233 3.98577e-28
-246.231 -1.09785 6.72962e-27
-246.231 -1.0724 1.06497e-25
-246.231 -1.04695 1.57965e-24
-246.231 -1.0215 2.19609e-23
-246.231 -0.996047 2.86163e-22
-246.231 -0.970597 3.495e-21
-246.231 -0.945148 4.00086e-20
-246.231 -0.919698 4.29269e-19
-246.231 -0.894248 4.31695e-18
-246.231 -0.868798 4.06908e-17
-246.231 -0.843349 3.5949e-16
-246.231 -0.817899 2.97679e-15
-246.231 -0.792449 2.31036e-14
-246.231 -0.766999 1.68068e-13
-246.231 -0.74155 1.14593e-12
-246.231 -0.7161 7.32329e-12
-246.231 -0.69065 4.38656e-11
-246.231 -0.665201 2.46271e-10
-246.231 -0.639751 1.2959e-09
-246.231 -0.614301 6.39152e-09
-246.231 -0.588851 2.95466e-08
-246.231 -0.563402 1.28021e-07
-246.231 -0.537952 5.19907e-07
-246.231 -0.512502 1.97898e-06
-246.231 -0.487053 7.06041e-06
-246.231 -0.461603 2.36096e-05
-246.231 -0.436153 7.39979e-05
-246.231 -0.410703 0.00021738
-246.231 -0.385254 0.00059854
-246.231 -0.359804 0.00154468
-246.231 -0.334354 0.00373639
-246.231 -0.308904 0.00847108
-246.231 -0.283455 0.018001
-246.231 -0.258005 0.035853
-246.231 -0.232555 0.0669307
-246.231 -0.207106 0.117111
-246.231 -0.181656 0.192061
-246.231 -0.156206 0.295225
-246.231 -0.130756 0.425342
-246.231 -0.105307 0.574374
-246.231 -0.0798569 0.72698
-246.231 -0.0544072 0.862425
-246.231 -0.0289575 0.95894
-246.231 -0.00350775 0.999385
-246.231 0.021942 0.976215
-246.231 0.0473917 0.893777
-246.231 0.0728414 0.766981
-246.231 0.0982912 0.616894
-246.231 0.123741 0.465059
-246.231 0.149191 0.328607
-246.231 0.17464 0.217629
-246.231 0.20009 0.135092
-246.231 0.22554 0.078598
-246.231 0.250989 0.0428613
-246.231 0.276439 0.0219074
-246.231 0.301889 0.0104951
-246.231 0.327339 0.00471253
-246.231 0.352788 0.00198332
-246.231 0.378238 0.000782354
-246.231 0.403688 0.000289257
-246.231 0.429138 0.000100239
-246.231 0.454587 3.25582e-05
-246.231 0.480037 9.91188e-06
-246.231 0.505487 2.82828e-06
-246.231 0.530936 7.56415e-07
-246.231 0.556386 1.89613e-07
-246.231 0.581836 4.45501e-08
-246.231 0.607286 9.8107e-09
-246.231 0.632735 2.02499e-09
-246.231 0.658185 3.91757e-10
-246.231 0.683635 7.10365e-11
-246.231 0.709085 1.20731e-11
-246.231 0.734534 1.9232e-12
-246.231 0.759984 2.87147e-13
-246.231 0.785434 4.01841e-14
-246.231 0.810883 5.27079e-15
-246.231 0.836333 6.4799e-16
-246.231 0.861783 7.46675e-17
-246.231 0.887233 8.0643e-18
-246.231 0.912682 8.16344e-19
-246.231 0.938132 7.74552e-20
-246.231 0.963582 6.8881e-21
-246.231 0.989031 5.74142e-22
-246.231 1.01448 4.4855e-23
-246.231 1.03993 3.28453e-24
-246.231 1.06538 2.25428e-25
-246.231 1.09083 1.45015e-26
-246.231 1.11628 8.74356e-28
-246.231 1.14173 4.94124e-29
-246.231 1.16718 2.61731e-30
-246.231 1.19263 1.29941e-31
-246.231 1.21808 6.04653e-33
-246.231 1.24353 2.63717e-34
-246.231 1.26898 1.07806e-35
-246.231 1.29443 4.13064e-37
-246.231 1.31988 1.48342e-38
-246.231 1.34533 4.99322e-40
