-2.20405 0 0.00045251 3.26242e-106 0 8.81394e-64 2.09891e-194 
-2.17705 0 0.00533895 1.20904e-103 0 8.46661e-62 7.77846e-192 
-2.15004 4 0.044813 4.16555e-101 0 7.56104e-60 2.67995e-189 
-2.12304 7 0.244758 1.33425e-98 0 6.27751e-58 8.58405e-187 
-2.09604 44 0.748048 3.97317e-96 0 4.84536e-56 2.55618e-184 
-2.06903 71 0.951726 1.09994e-93 0 3.47695e-54 7.07657e-182 
-2.04203 51 0.233455 2.83096e-91 0 2.31955e-52 1.82133e-179 
-2.01503 13 nan 6.7738e-89 0 1.4386e-50 4.35799e-177 
-1.98803 0 nan 1.50683e-86 0 8.29492e-49 9.69433e-175 
-1.96102 0 nan 3.11622e-84 0 4.44649e-47 2.00485e-172 
-1.93402 0 nan 5.99137e-82 0 2.21592e-45 3.85461e-170 
-1.90702 0 nan 1.07092e-79 0 1.02666e-43 6.88988e-168 
-1.88001 0 nan 1.7796e-77 0 4.42211e-42 1.14492e-165 
-1.85301 0 nan 2.74928e-75 0 1.77079e-40 1.76878e-163 
-1.82601 0 nan 3.94866e-73 0 6.5923e-39 2.54041e-161 
-1.79901 0 nan 5.27246e-71 0 2.28161e-37 3.39209e-159 
-1.772 0 nan 6.545e-69 0 7.34138e-36 4.21079e-157 
-1.745 0 nan 7.55336e-67 0 2.19608e-34 4.85953e-155 
-1.718 0 nan 8.10407e-65 0 6.10732e-33 5.21384e-153 
-1.69099 0 nan 8.0835e-63 0 1.57902e-31 5.2006e-151 
-1.66399 0 nan 7.49599e-61 0 3.79539e-30 4.82262e-149 
-1.63699 0 nan 6.46237e-59 0 8.48123e-29 4.15763e-147 
-1.60999 0 nan 5.1795e-57 0 1.76195e-27 3.33228e-145 
-1.58298 0 nan 3.85937e-55 0 3.40301e-26 2.48297e-143 
-1.55598 0 nan 2.67349e-53 0 6.11034e-25 1.72002e-141 
-1.52898 0 nan 1.72177e-51 0 1.02e-23 1.10772e-139 
-1.50197 0 nan 1.03087e-49 0 1.58296e-22 6.6322e-138 
-1.47497 0 nan 5.73806e-48 0 2.28387e-21 3.69164e-136 
-1.44797 0 nan 2.96934e-46 0 3.06341e-20 1.91035e-134 
-1.42097 0 nan 1.42853e-44 0 3.82009e-19 9.19056e-133 
-1.39396 0 nan 6.38924e-43 0 4.42869e-18 4.11058e-131 
-1.36696 0 nan 2.65671e-41 0 4.77319e-17 1.70922e-129 
-1.33996 0 nan 1.027e-39 0 4.78274e-16 6.60732e-128 
-1.31295 0 nan 3.6909e-38 0 4.4553e-15 2.37458e-126 
-1.28595 0 nan 1.23318e-36 0 3.85843e-14 7.93378e-125 
-1.25895 0 nan 3.83048e-35 0 3.10655e-13 2.46438e-123 
-1.23194 0 nan 1.10615e-33 0 2.3253e-12 7.11652e-122 
-1.20494 0 nan 2.96966e-32 0 1.61812e-11 1.91056e-120 
-1.17794 0 nan 7.41197e-31 0 1.04683e-10 4.76857e-119 
-1.15094 0 nan 1.71986e-29 0 6.29619e-10 1.10649e-117 
-1.12393 0 nan 3.71011e-28 0 3.52055e-09 2.38694e-116 
-1.09693 0 nan 7.44068e-27 0 1.83011e-08 4.78704e-115 
-1.06993 0 nan 1.38731e-25 0 8.84455e-08 8.92537e-114 
-1.04292 0 nan 2.40472e-24 0 3.97382e-07 1.5471e-112 
-1.01592 0 nan 3.87517e-23 0 1.65987e-06 2.49313e-111 
-0.988919 0 nan 5.80563e-22 0 6.44573e-06 3.73511e-110 
-0.961916 0 nan 8.08614e-21 0 2.32704e-05 5.2023e-109 
-0.934913 0 nan 1.04705e-19 0 7.81033e-05 6.73629e-108 
-0.90791 0 nan 1.26045e-18 0 0.000243707 8.10922e-107 
-0.880908 0 nan 1.41064e-17 0 0.000706967 9.0755e-106 
-0.853905 0 nan 1.46771e-16 0 0.00190662 9.44268e-105 
-0.826902 0 nan 1.41971e-15 1 0.00478037 9.13383e-104 
-0.799899 0 nan 1.2767e-14 0 0.0111427 8.2138e-103 
-0.772896 0 nan 1.06737e-13 3 0.0241466 6.86702e-102 
-0.745893 0 nan 8.29605e-13 3 0.0486467 5.33735e-101 
-0.71889 0 nan 5.99463e-12 6 0.0911138 3.8567e-100 
-0.691887 0 nan 4.02704e-11 12 0.158653 2.59084e-99 
-0.664884 0 nan 2.51503e-10 19 0.256829 1.61807e-98 
-0.637882 0 nan 1.46027e-09 29 0.386522 9.39479e-98 
-0.610879 0 nan 7.88236e-09 57 0.540801 5.07119e-97 
-0.583876 0 nan 3.9556e-08 52 0.703451 2.54488e-96 
-0.556873 0 nan 1.84545e-07 74 0.850674 1.18729e-95 
-0.52987 0 nan 8.00433e-07 73 0.956369 5.14967e-95 
-0.502867 0 nan 3.22761e-06 102 0.999589 2.07651e-94 
-0.475864 0 nan 1.20996e-05 93 0.971293 7.78438e-94 
-0.448861 0 nan 4.21689e-05 72 0.87743 2.71298e-93 
-0.421859 0 nan 0.000136631 58 0.736899 8.79026e-93 
-0.394856 0 nan 0.000411563 45 0.575356 2.64783e-92 
-0.367853 0 nan 0.00115255 31 0.417636 7.41502e-92 
-0.34085 0 nan 0.00300063 23 0.281834 1.93049e-91 
-0.313847 1 nan 0.00726275 15 0.176816 4.67257e-91 
-0.286844 0 nan 0.0163427 10 0.103129 1.05142e-90 
-0.259841 1 nan 0.0341883 4 0.0559212 2.19954e-90 
-0.232838 2 nan 0.0664913 3 0.0281906 4.27778e-90 
-0.205835 4 nan 0.120222 0 0.0132119 7.73463e-90 
-0.178833 9 nan 0.202088 1 0.0057565 1.30015e-89 
-0.15183 21 nan 0.315811 0 0.00233177 2.0318e-89 
-0.124827 27 nan 0.458825 0 0.000878103 2.9519e-89 
-0.0978239 31 nan 0.619727 0 0.000307425 3.98708e-89 
-0.070821 44 nan 0.778193 0 0.000100061 5.00658e-89 
-0.0438182 59 nan 0.908463 0 3.02779e-05 5.84469e-89 
-0.0168153 77 nan 0.985962 0 8.51762e-06 6.34329e-89 
0.0101876 69 nan 0.994824 0 6.17002e-06 6.4003e-89 
0.0371905 59 nan 0.933181 0 2.23288e-05 6.00371e-89 
0.0641934 59 nan 0.813801 0 7.5124e-05 5.23567e-89 
0.0911963 44 nan 0.659787 0 0.000234977 4.24481e-89 
0.118199 38 nan 0.497305 0 0.000683287 3.19946e-89 
0.145202 19 nan 0.348478 0 0.00184721 2.24197e-89 
0.172205 17 nan 0.227018 0 0.0046426 1.46054e-89 
0.199208 10 nan 0.137492 0 0.0108477 8.84571e-90 
0.226211 3 nan 0.0774159 0 0.0235641 4.98063e-90 
0.253214 1 nan 0.0405242 0 0.0475879 2.60717e-90 
0.280216 1 nan 0.0197212 0 0.0893458 1.26878e-90 
0.307219 1 nan 0.00892244 0 0.15595 5.74034e-91 
0.334222 0 nan 0.00375291 0 0.253064 2.41447e-91 
0.361225 0 nan 0.00146752 0 0.381775 9.44147e-92 
0.388228 0 nan 0.000533502 0 0.535449 3.43234e-92 
0.415231 0 nan 0.00018031 0 0.698172 1.16004e-92 
0.442234 0 nan 5.66548e-05 0 0.846329 3.64494e-93 
0.469237 0 nan 1.65496e-05 0 0.953783 1.06473e-93 
