-250 -28.2843 0
-250 -28 7.89912e-258
-250 -27.7157 2.17147e-254
-250 -27.4315 5.50598e-251
-250 -27.1472 1.28772e-247
-250 -26.863 2.77789e-244
-250 -26.5787 5.52733e-241
-250 -26.2944 1.01443e-237
-250 -26.0102 1.71725e-234
-250 -25.7259 2.68135e-231
-250 -25.4416 3.86171e-228
-250 -25.1574 5.12993e-225
-250 -24.8731 6.28564e-222
-250 -24.5888 7.10386e-219
-250 -24.3046 7.40535e-216
-250 -24.0203 7.12037e-213
-250 -23.736 6.3149e-210
-250 -23.4518 5.16579e-207
-250 -23.1675 3.89775e-204
-250 -22.8833 2.71267e-201
-250 -22.599 1.74135e-198
-250 -22.3147 1.03105e-195
-250 -22.0305 5.63098e-193
-250 -21.7462 2.83656e-190
-250 -21.4619 1.31798e-187
-250 -21.1777 5.64844e-185
-250 -20.8934 2.23283e-182
-250 -20.6091 8.14124e-180
-250 -20.3249 2.73798e-177
-250 -20.0406 8.49332e-175
-250 -19.7564 2.43014e-172
-250 -19.4721 6.41343e-170
-250 -19.1878 1.56119e-167
-250 -18.9036 3.50533e-165
-250 -18.6193 7.25952e-163
-250 -18.335 1.38673e-160
-250 -18.0508 2.44334e-158
-250 -17.7665 3.97084e-156
-250 -17.4822 5.95232e-154
-250 -17.198 8.22995e-152
-250 -16.9137 1.04958e-149
-250 -16.6294 1.23463e-147
-250 -16.3452 1.33958e-145
-250 -16.0609 1.34061e-143
-250 -15.7767 1.2375e-141
-250 -15.4924 1.05365e-139
-250 -15.2081 8.27467e-138
-250 -14.9239 5.99394e-136
-250 -14.6396 4.00479e-134
-250 -14.3553 2.46805e-132
-250 -14.0711 1.40293e-130
-250 -13.7868 7.35568e-129
-250 -13.5025 3.55727e-127
-250 -13.2183 1.58678e-125
-250 -12.934 6.52864e-124
-250 -12.6497 2.47763e-122
-250 -12.3655 8.67271e-121
-250 -12.0812 2.80014e-119
-250 -11.797 8.33897e-118
-250 -11.5127 2.29061e-116
-250 -11.2284 5.80357e-115
-250 -10.9442 1.35627e-113
