1.40014 1.12011 2.37455e-05 28.2438 0.00327197 -3.54775e-05 -0.000933488 998.796 
1.42514 1.14011 2.44584e-05 28.3582 0.0033304 -3.58004e-05 -0.000931303 1002.84 
1.45015 1.16012 2.51776e-05 28.4709 0.00338883 -3.6116e-05 -0.000929194 1006.83 
1.47515 1.18012 2.59031e-05 28.582 0.00344726 -3.64244e-05 -0.000927159 1010.76 
1.50015 1.20012 2.66347e-05 28.6916 0.00350569 -3.67259e-05 -0.000925195 1014.63 
1.52515 1.22012 2.73722e-05 28.7997 0.00356411 -3.70205e-05 -0.0009233 1018.46 
1.55016 1.24012 2.81156e-05 28.9064 0.00362254 -3.73084e-05 -0.000921472 1022.23 
1.57516 1.26013 2.88646e-05 29.0117 0.00368097 -3.75898e-05 -0.000919708 1025.95 
1.60016 1.28013 2.96192e-05 29.1156 0.0037394 -3.78646e-05 -0.000918007 1029.63 
1.62516 1.30013 3.03793e-05 29.2182 0.00379783 -3.81331e-05 -0.000916366 1033.26 
1.65017 1.32013 3.11447e-05 29.3196 0.00385625 -3.83955e-05 -0.000914784 1036.84 
1.67517 1.34013 3.19152e-05 29.4197 0.00391468 -3.86517e-05 -0.000913258 1040.38 
1.70017 1.36014 3.26908e-05 29.5186 0.00397311 -3.89019e-05 -0.000911787 1043.88 
1.72517 1.38014 3.34714e-05 29.6164 0.00403154 -3.91463e-05 -0.000910369 1047.34 
1.75018 1.40014 3.42568e-05 29.713 0.00408997 -3.9385e-05 -0.000909003 1050.75 
1.77518 1.42014 3.50469e-05 29.8086 0.0041484 -3.9618e-05 -0.000907688 1054.13 
1.80018 1.44014 3.58416e-05 29.9031 0.00420682 -3.98456e-05 -0.000906421 1057.47 
1.82518 1.46015 3.66408e-05 29.9965 0.00426525 -4.00677e-05 -0.000905201 1060.78 
1.85019 1.48015 3.74444e-05 30.0889 0.00432368 -4.02845e-05 -0.000904028 1064.05 
1.87519 1.50015 3.82523e-05 30.1804 0.00438211 -4.04961e-05 -0.0009029 1067.28 
1.90019 1.52015 3.90644e-05 30.2709 0.00444054 -4.07026e-05 -0.000901815 1070.48 
1.92519 1.54015 3.98805e-05 30.3604 0.00449896 -4.09042e-05 -0.000900772 1073.65 
1.9502 1.56016 4.07007e-05 30.4491 0.00455739 -4.11008e-05 -0.000899771 1076.78 
1.9752 1.58016 4.15247e-05 30.5369 0.00461582 -4.12927e-05 -0.00089881 1079.89 
2.0002 1.60016 4.23525e-05 30.6238 0.00467425 -4.14798e-05 -0.000897888 1082.96 
2.0252 1.62016 4.3184e-05 30.7099 0.00473268 -4.16623e-05 -0.000897004 1086 
2.05021 1.64016 4.40191e-05 30.7951 0.0047911 -4.18404e-05 -0.000896157 1089.02 
2.07521 1.66017 4.48577e-05 30.8796 0.00484953 -4.2014e-05 -0.000895347 1092.01 
2.10021 1.68017 4.56998e-05 30.9632 0.00490796 -4.21832e-05 -0.000894572 1094.96 
2.12521 1.70017 4.65452e-05 31.0461 0.00496639 -4.23482e-05 -0.000893831 1097.9 
2.15022 1.72017 4.73938e-05 31.1283 0.00502482 -4.2509e-05 -0.000893124 1100.8 
2.17522 1.74017 4.82457e-05 31.2097 0.00508325 -4.26658e-05 -0.00089245 1103.68 
2.20022 1.76018 4.91006e-05 31.2905 0.00514167 -4.28185e-05 -0.000891809 1106.54 
2.22522 1.78018 4.99585e-05 31.3705 0.0052001 -4.29673e-05 -0.000891198 1109.37 
2.25023 1.80018 5.08194e-05 31.4498 0.00525853 -4.31123e-05 -0.000890618 1112.17 
2.27523 1.82018 5.16832e-05 31.5285 0.00531696 -4.32534e-05 -0.000890068 1114.95 
2.30023 1.84018 5.25497e-05 31.6065 0.00537539 -4.33909e-05 -0.000889547 1117.71 
2.32523 1.86019 5.34189e-05 31.6839 0.00543381 -4.35248e-05 -0.000889055 1120.45 
2.35024 1.88019 5.42908e-05 31.7607 0.00549224 -4.36551e-05 -0.000888591 1123.16 
2.37524 1.90019 5.51653e-05 31.8368 0.00555067 -4.3782e-05 -0.000888154 1125.86 
2.40024 1.92019 5.60422e-05 31.9124 0.0056091 -4.39054e-05 -0.000887744 1128.53 
2.42524 1.94019 5.69216e-05 31.9873 0.00566753 -4.40255e-05 -0.00088736 1131.18 
2.45025 1.9602 5.78034e-05 32.0617 0.00572595 -4.41423e-05 -0.000887001 1133.81 
2.47525 1.9802 5.86875e-05 32.1356 0.00578438 -4.42559e-05 -0.000886668 1136.42 
2.50025 2.0002 5.95738e-05 32.2089 0.00584281 -4.43664e-05 -0.000886359 1139.01 
2.52525 2.0202 6.04623e-05 32.2816 0.00590124 -4.44738e-05 -0.000886075 1141.59 
2.55026 2.0402 6.13529e-05 32.3538 0.00595967 -4.45781e-05 -0.000885813 1144.14 
2.57526 2.06021 6.22455e-05 32.4255 0.00601809 -4.46795e-05 -0.000885575 1146.67 
2.60026 2.08021 6.31402e-05 32.4967 0.00607652 -4.4778e-05 -0.00088536 1149.19 
2.62526 2.10021 6.40368e-05 32.5674 0.00613495 -4.48737e-05 -0.000885167 1151.69 
2.65027 2.12021 6.49353e-05 32.6376 0.00619338 -4.49666e-05 -0.000884995 1154.17 
2.67527 2.14021 6.58356e-05 32.7073 0.00625181 -4.50568e-05 -0.000884845 1156.64 
2.70027 2.16022 6.67377e-05 32.7765 0.00631024 -4.51442e-05 -0.000884716 1159.09 
2.72527 2.18022 6.76416e-05 32.8453 0.00636866 -4.52291e-05 -0.000884607 1161.52 
2.75028 2.20022 6.85471e-05 32.9136 0.00642709 -4.53114e-05 -0.000884518 1163.93 
2.77528 2.22022 6.94542e-05 32.9815 0.00648552 -4.53912e-05 -0.000884449 1166.33 
2.80028 2.24022 7.03629e-05 33.0489 0.00654395 -4.54685e-05 -0.000884399 1168.72 
2.82528 2.26023 7.12731e-05 33.1159 0.00660238 -4.55434e-05 -0.000884369 1171.09 
2.85029 2.28023 7.21848e-05 33.1825 0.0066608 -4.5616e-05 -0.000884357 1173.44 
2.87529 2.30023 7.30979e-05 33.2486 0.00671923 -4.56862e-05 -0.000884363 1175.78 
2.90029 2.32023 7.40124e-05 33.3144 0.00677766 -4.57542e-05 -0.000884388 1178.11 
2.92529 2.34023 7.49282e-05 33.3797 0.00683609 -4.58199e-05 -0.00088443 1180.42 
2.9503 2.36024 7.58453e-05 33.4446 0.00689452 -4.58835e-05 -0.000884489 1182.71 
2.9753 2.38024 7.67637e-05 33.5092 0.00695294 -4.59449e-05 -0.000884565 1185 
3.0003 2.40024 7.76833e-05 33.5734 0.00701137 -4.60043e-05 -0.000884659 1187.27 
3.0253 2.42024 7.8604e-05 33.6372 0.0070698 -4.60616e-05 -0.000884768 1189.52 
3.05031 2.44024 7.95259e-05 33.7006 0.00712823 -4.61169e-05 -0.000884894 1191.77 
3.07531 2.46025 8.04489e-05 33.7637 0.00718666 -4.61702e-05 -0.000885036 1194 
3.10031 2.48025 8.13729e-05 33.8264 0.00724508 -4.62216e-05 -0.000885193 1196.21 
3.12531 2.50025 8.22979e-05 33.8887 0.00730351 -4.62711e-05 -0.000885366 1198.42 
3.15032 2.52025 8.32239e-05 33.9507 0.00736194 -4.63188e-05 -0.000885554 1200.61 
3.17532 2.54025 8.41508e-05 34.0124 0.00742037 -4.63647e-05 -0.000885757 1202.79 
3.20032 2.56026 8.50787e-05 34.0737 0.0074788 -4.64088e-05 -0.000885974 1204.96 
3.22532 2.58026 8.60073e-05 34.1347 0.00753723 -4.64511e-05 -0.000886206 1207.12 
3.25033 2.60026 8.69369e-05 34.1953 0.00759565 -4.64918e-05 -0.000886452 1209.26 
3.27533 2.62026 8.78672e-05 34.2557 0.00765408 -4.65308e-05 -0.000886712 1211.4 
3.30033 2.64026 8.87983e-05 34.3157 0.00771251 -4.65681e-05 -0.000886985 1213.52 
3.32533 2.66027 8.97301e-05 34.3754 0.00777094 -4.66039e-05 -0.000887272 1215.63 
3.35034 2.68027 9.06626e-05 34.4348 0.00782937 -4.66381e-05 -0.000887573 1217.73 
3.37534 2.70027 9.15958e-05 34.4939 0.00788779 -4.66708e-05 -0.000887886 1219.82 
3.40034 2.72027 9.25296e-05 34.5527 0.00794622 -4.6702e-05 -0.000888212 1221.9 
3.42534 2.74027 9.3464e-05 34.6112 0.00800465 -4.67317e-05 -0.000888551 1223.97 
3.45035 2.76028 9.4399e-05 34.6694 0.00806308 -4.67599e-05 -0.000888903 1226.03 
3.47535 2.78028 9.53346e-05 34.7274 0.00812151 -4.67868e-05 -0.000889267 1228.08 
3.50035 2.80028 9.62707e-05 34.785 0.00817993 -4.68123e-05 -0.000889643 1230.11 
3.52535 2.82028 9.72073e-05 34.8424 0.00823836 -4.68364e-05 -0.00089003 1232.14 
3.55036 2.84028 9.81443e-05 34.8995 0.00829679 -4.68592e-05 -0.00089043 1234.16 
3.57536 2.86029 9.90818e-05 34.9563 0.00835522 -4.68808e-05 -0.000890841 1236.17 
3.60036 2.88029 0.00010002 35.0129 0.00841365 -4.6901e-05 -0.000891264 1238.17 
3.62536 2.90029 0.000100958 35.0691 0.00847208 -4.692e-05 -0.000891698 1240.16 
3.65037 2.92029 0.000101897 35.1252 0.0085305 -4.69378e-05 -0.000892143 1242.14 
3.67537 2.94029 0.000102836 35.181 0.00858893 -4.69544e-05 -0.000892599 1244.12 
3.70037 2.9603 0.000103775 35.2365 0.00864736 -4.69699e-05 -0.000893065 1246.08 
3.72537 2.9803 0.000104715 35.2917 0.00870579 -4.69842e-05 -0.000893543 1248.03 
3.75038 3.0003 0.000105655 35.3468 0.00876422 -4.69973e-05 -0.00089403 1249.98 
3.77538 3.0203 0.000106595 35.4016 0.00882264 -4.70094e-05 -0.000894528 1251.92 
3.80038 3.0403 0.000107535 35.4561 0.00888107 -4.70204e-05 -0.000895037 1253.85 
3.82538 3.06031 0.000108476 35.5104 0.0089395 -4.70304e-05 -0.000895555 1255.77 
3.85039 3.08031 0.000109417 35.5645 0.00899793 -4.70394e-05 -0.000896083 1257.68 
3.87539 3.10031 0.000110358 35.6183 0.00905636 -4.70473e-05 -0.000896621 1259.58 
3.90039 3.12031 0.000111299 35.6719 0.00911478 -4.70543e-05 -0.000897169 1261.48 
3.92539 3.14031 0.00011224 35.7253 0.00917321 -4.70603e-05 -0.000897726 1263.37 
3.9504 3.16032 0.000113181 35.7785 0.00923164 -4.70653e-05 -0.000898293 1265.25 
3.9754 3.18032 0.000114123 35.8314 0.00929007 -4.70695e-05 -0.000898869 1267.12 
4.0004 3.20032 0.000115064 35.8842 0.0093485 -4.70727e-05 -0.000899454 1268.98 
4.0254 3.22032 0.000116006 35.9367 0.00940692 -4.70751e-05 -0.000900048 1270.84 
4.05041 3.24032 0.000116947 35.989 0.00946535 -4.70766e-05 -0.00090065 1272.69 
4.07541 3.26033 0.000117889 36.0411 0.00952378 -4.70772e-05 -0.000901262 1274.53 
4.10041 3.28033 0.000118831 36.093 0.00958221 -4.7077e-05 -0.000901883 1276.37 
4.12541 3.30033 0.000119772 36.1446 0.00964064 -4.70761e-05 -0.000902511 1278.2 
4.15042 3.32033 0.000120714 36.1961 0.00969907 -4.70743e-05 -0.000903149 1280.02 
4.17542 3.34033 0.000121655 36.2474 0.00975749 -4.70717e-05 -0.000903795 1281.83 
4.20042 3.36034 0.000122597 36.2985 0.00981592 -4.70684e-05 -0.000904449 1283.64 
4.22542 3.38034 0.000123538 36.3494 0.00987435 -4.70644e-05 -0.000905111 1285.44 
4.25043 3.40034 0.00012448 36.4001 0.00993278 -4.70596e-05 -0.000905781 1287.23 
4.27543 3.42034 0.000125421 36.4506 0.00999121 -4.70541e-05 -0.000906459 1289.01 
4.30043 3.44034 0.000126362 36.5009 0.0100496 -4.70479e-05 -0.000907145 1290.79 
4.32543 3.46035 0.000127303 36.551 0.0101081 -4.70411e-05 -0.000907839 1292.57 
4.35044 3.48035 0.000128244 36.601 0.0101665 -4.70336e-05 -0.00090854 1294.33 
4.37544 3.50035 0.000129184 36.6507 0.0102249 -4.70254e-05 -0.000909249 1296.09 
4.40044 3.52035 0.000130125 36.7003 0.0102833 -4.70166e-05 -0.000909965 1297.85 
4.42544 3.54035 0.000131065 36.7497 0.0103418 -4.70072e-05 -0.000910689 1299.59 
4.45045 3.56036 0.000132005 36.799 0.0104002 -4.69971e-05 -0.00091142 1301.33 
4.47545 3.58036 0.000132945 36.848 0.0104586 -4.69865e-05 -0.000912159 1303.07 
4.50045 3.60036 0.000133885 36.8969 0.0105171 -4.69753e-05 -0.000912904 1304.8 
4.52545 3.62036 0.000134825 36.9456 0.0105755 -4.69635e-05 -0.000913657 1306.52 
4.55046 3.64036 0.000135764 36.9941 0.0106339 -4.69512e-05 -0.000914416 1308.24 
4.57546 3.66037 0.000136703 37.0425 0.0106923 -4.69383e-05 -0.000915182 1309.95 
4.60046 3.68037 0.000137642 37.0907 0.0107508 -4.69249e-05 -0.000915955 1311.65 
4.62546 3.70037 0.00013858 37.1388 0.0108092 -4.6911e-05 -0.000916735 1313.35 
4.65047 3.72037 0.000139518 37.1867 0.0108676 -4.68965e-05 -0.000917522 1315.05 
4.67547 3.74037 0.000140456 37.2344 0.0109261 -4.68816e-05 -0.000918315 1316.73 
4.70047 3.76038 0.000141394 37.282 0.0109845 -4.68662e-05 -0.000919114 1318.42 
4.72547 3.78038 0.000142331 37.3294 0.0110429 -4.68503e-05 -0.00091992 1320.09 
4.75048 3.80038 0.000143268 37.3766 0.0111013 -4.6834e-05 -0.000920733 1321.76 
4.77548 3.82038 0.000144204 37.4237 0.0111598 -4.68172e-05 -0.000921551 1323.43 
4.80048 3.84038 0.000145141 37.4707 0.0112182 -4.67999e-05 -0.000922376 1325.09 
4.82548 3.86039 0.000146077 37.5175 0.0112766 -4.67822e-05 -0.000923207 1326.74 
4.85049 3.88039 0.000147012 37.5641 0.0113351 -4.67641e-05 -0.000924044 1328.39 
4.87549 3.90039 0.000147947 37.6106 0.0113935 -4.67456e-05 -0.000924887 1330.04 
4.90049 3.92039 0.000148882 37.657 0.0114519 -4.67267e-05 -0.000925736 1331.68 
4.92549 3.94039 0.000149817 37.7032 0.0115103 -4.67074e-05 -0.000926591 1333.31 
4.9505 3.9604 0.000150751 37.7493 0.0115688 -4.66877e-05 -0.000927452 1334.94 
4.9755 3.9804 0.000151684 37.7952 0.0116272 -4.66676e-05 -0.000928318 1336.56 
5.0005 4.0004 0.000152618 37.841 0.0116856 -4.66472e-05 -0.00092919 1338.18 
5.0255 4.0204 0.00015355 37.8866 0.011744 -4.66264e-05 -0.000930068 1339.8 
5.05051 4.0404 0.000154483 37.9321 0.0118025 -4.66052e-05 -0.000930951 1341.41 
5.07551 4.06041 0.000155415 37.9775 0.0118609 -4.65838e-05 -0.00093184 1343.01 
5.10051 4.08041 0.000156346 38.0227 0.0119193 -4.65619e-05 -0.000932735 1344.61 
5.12551 4.10041 0.000157277 38.0678 0.0119778 -4.65398e-05 -0.000933635 1346.21 
5.15052 4.12041 0.000158208 38.1128 0.0120362 -4.65173e-05 -0.00093454 1347.8 
5.17552 4.14041 0.000159138 38.1576 0.0120946 -4.64946e-05 -0.00093545 1349.38 
5.20052 4.16042 0.000160068 38.2023 0.012153 -4.64715e-05 -0.000936366 1350.96 
5.22552 4.18042 0.000160997 38.2469 0.0122115 -4.64481e-05 -0.000937287 1352.54 
5.25053 4.20042 0.000161926 38.2914 0.0122699 -4.64244e-05 -0.000938213 1354.11 
5.27553 4.22042 0.000162854 38.3357 0.0123283 -4.64005e-05 -0.000939144 1355.68 
5.30053 4.24042 0.000163782 38.3799 0.0123868 -4.63763e-05 -0.00094008 1357.24 
5.32553 4.26043 0.00016471 38.424 0.0124452 -4.63518e-05 -0.000941021 1358.8 
5.35054 4.28043 0.000165637 38.4679 0.0125036 -4.63271e-05 -0.000941967 1360.35 
5.37554 4.30043 0.000166563 38.5117 0.012562 -4.63021e-05 -0.000942918 1361.9 
5.40054 4.32043 0.000167489 38.5554 0.0126205 -4.62768e-05 -0.000943873 1363.45 
5.42554 4.34043 0.000168414 38.599 0.0126789 -4.62513e-05 -0.000944834 1364.99 
5.45055 4.36044 0.000169339 38.6425 0.0127373 -4.62256e-05 -0.000945799 1366.53 
5.47555 4.38044 0.000170263 38.6858 0.0127958 -4.61996e-05 -0.000946769 1368.06 
5.50055 4.40044 0.000171187 38.7291 0.0128542 -4.61735e-05 -0.000947744 1369.59 
5.52555 4.42044 0.000172111 38.7722 0.0129126 -4.61471e-05 -0.000948723 1371.11 
5.55056 4.44044 0.000173033 38.8152 0.012971 -4.61204e-05 -0.000949707 1372.63 
5.57556 4.46045 0.000173956 38.8581 0.0130295 -4.60936e-05 -0.000950695 1374.15 
5.60056 4.48045 0.000174877 38.9008 0.0130879 -4.60666e-05 -0.000951688 1375.66 
5.62556 4.50045 0.000175798 38.9435 0.0131463 -4.60394e-05 -0.000952685 1377.17 
5.65057 4.52045 0.000176719 38.986 0.0132048 -4.6012e-05 -0.000953686 1378.68 
5.67557 4.54045 0.000177639 39.0285 0.0132632 -4.59844e-05 -0.000954692 1380.18 
5.70057 4.56046 0.000178559 39.0708 0.0133216 -4.59566e-05 -0.000955703 1381.67 
5.72557 4.58046 0.000179478 39.113 0.01338 -4.59286e-05 -0.000956717 1383.17 
5.75058 4.60046 0.000180396 39.1551 0.0134385 -4.59005e-05 -0.000957736 1384.66 
5.77558 4.62046 0.000181314 39.1971 0.0134969 -4.58722e-05 -0.000958759 1386.14 
5.80058 4.64046 0.000182231 39.239 0.0135553 -4.58437e-05 -0.000959786 1387.62 
5.82558 4.66047 0.000183148 39.2808 0.0136137 -4.58151e-05 -0.000960817 1389.1 
5.85059 4.68047 0.000184064 39.3225 0.0136722 -4.57864e-05 -0.000961852 1390.58 
5.87559 4.70047 0.000184979 39.3641 0.0137306 -4.57574e-05 -0.000962892 1392.05 
5.90059 4.72047 0.000185894 39.4056 0.013789 -4.57284e-05 -0.000963935 1393.51 
5.92559 4.74047 0.000186809 39.447 0.0138475 -4.56991e-05 -0.000964982 1394.98 
5.9506 4.76048 0.000187722 39.4883 0.0139059 -4.56698e-05 -0.000966033 1396.44 
5.9756 4.78048 0.000188636 39.5294 0.0139643 -4.56403e-05 -0.000967088 1397.89 
6.0006 4.80048 0.000189548 39.5705 0.0140227 -4.56107e-05 -0.000968147 1399.35 
6.0256 4.82048 0.00019046 39.6115 0.0140812 -4.5581e-05 -0.00096921 1400.8 
6.05061 4.84048 0.000191372 39.6524 0.0141396 -4.55511e-05 -0.000970277 1402.24 
6.07561 4.86049 0.000192282 39.6932 0.014198 -4.55211e-05 -0.000971347 1403.68 
6.10061 4.88049 0.000193193 39.7339 0.0142565 -4.5491e-05 -0.000972421 1405.12 
6.12561 4.90049 0.000194102 39.7745 0.0143149 -4.54608e-05 -0.000973499 1406.56 
6.15062 4.92049 0.000195011 39.815 0.0143733 -4.54305e-05 -0.00097458 1407.99 
6.17562 4.94049 0.00019592 39.8554 0.0144317 -4.54001e-05 -0.000975665 1409.42 
6.20062 4.9605 0.000196827 39.8957 0.0144902 -4.53696e-05 -0.000976754 1410.85 
6.22562 4.9805 0.000197735 39.9359 0.0145486 -4.5339e-05 -0.000977846 1412.27 
6.25063 5.0005 0.000198641 39.9761 0.014607 -4.53083e-05 -0.000978942 1413.69 
6.27563 5.0205 0.000199547 40.0161 0.0146655 -4.52774e-05 -0.000980041 1415.1 
6.30063 5.0405 0.000200452 40.056 0.0147239 -4.52465e-05 -0.000981144 1416.52 
6.32563 5.06051 0.000201357 40.0959 0.0147823 -4.52156e-05 -0.00098225 1417.93 
6.35064 5.08051 0.000202261 40.1357 0.0148407 -4.51845e-05 -0.00098336 1419.33 
6.37564 5.10051 0.000203165 40.1754 0.0148992 -4.51534e-05 -0.000984473 1420.74 
6.40064 5.12051 0.000204068 40.215 0.0149576 -4.51221e-05 -0.000985589 1422.14 
6.42564 5.14051 0.00020497 40.2545 0.015016 -4.50908e-05 -0.000986709 1423.53 
6.45065 5.16052 0.000205871 40.2939 0.0150745 -4.50595e-05 -0.000987832 1424.93 
6.47565 5.18052 0.000206772 40.3332 0.0151329 -4.5028e-05 -0.000988958 1426.32 
6.50065 5.20052 0.000207673 40.3725 0.0151913 -4.49965e-05 -0.000990087 1427.71 
6.52565 5.22052 0.000208572 40.4116 0.0152497 -4.49649e-05 -0.00099122 1429.09 
6.55066 5.24052 0.000209471 40.4507 0.0153082 -4.49333e-05 -0.000992356 1430.47 
6.57566 5.26053 0.00021037 40.4897 0.0153666 -4.49016e-05 -0.000993495 1431.85 
6.60066 5.28053 0.000211268 40.5286 0.015425 -4.48698e-05 -0.000994637 1433.23 
6.62566 5.30053 0.000212165 40.5675 0.0154834 -4.4838e-05 -0.000995783 1434.6 
6.65067 5.32053 0.000213061 40.6062 0.0155419 -4.48062e-05 -0.000996931 1435.97 
6.67567 5.34053 0.000213957 40.6449 0.0156003 -4.47743e-05 -0.000998083 1437.34 
6.70067 5.36054 0.000214853 40.6835 0.0156587 -4.47423e-05 -0.000999237 1438.7 
6.72567 5.38054 0.000215747 40.722 0.0157172 -4.47103e-05 -0.00100039 1440.07 
6.75068 5.40054 0.000216641 40.7604 0.0157756 -4.46782e-05 -0.00100156 1441.42 
6.77568 5.42054 0.000217534 40.7987 0.015834 -4.46461e-05 -0.00100272 1442.78 
6.80068 5.44054 0.000218427 40.837 0.0158924 -4.4614e-05 -0.00100389 1444.13 
6.82568 5.46055 0.000219319 40.8752 0.0159509 -4.45818e-05 -0.00100505 1445.48 
6.85069 5.48055 0.000220211 40.9133 0.0160093 -4.45496e-05 -0.00100623 1446.83 
6.87569 5.50055 0.000221101 40.9514 0.0160677 -4.45173e-05 -0.0010074 1448.18 
6.90069 5.52055 0.000221991 40.9893 0.0161262 -4.4485e-05 -0.00100858 1449.52 
6.92569 5.54055 0.000222881 41.0272 0.0161846 -4.44527e-05 -0.00100976 1450.86 
6.9507 5.56056 0.00022377 41.065 0.016243 -4.44204e-05 -0.00101094 1452.2 
6.9757 5.58056 0.000224658 41.1028 0.0163014 -4.4388e-05 -0.00101213 1453.53 
7.0007 5.60056 0.000225545 41.1404 0.0163599 -4.43556e-05 -0.00101332 1454.86 
7.0257 5.62056 0.000226432 41.178 0.0164183 -4.43232e-05 -0.00101451 1456.19 
